file,bead_number,start_index,end_index,is_test,Logistic Regression_Prediction,Logistic Regression_Correct,Random Forest_Prediction,Random Forest_Correct,SVM_Prediction,SVM_Correct,XGBoost_Prediction,XGBoost_Correct,KNN_Prediction,KNN_Correct,Neural Network_Prediction,Neural Network_Correct,HistGradientBoosting_Prediction,HistGradientBoosting_Correct
131452_BM4A1NE1T220825Y0309.csv,28,130349,131823,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131452_BM4A1NE1T220825Y0309.csv,29,132000,133474,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131452_BM4A1NE1T220825Y0309.csv,30,133627,135101,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131452_BM4A1NE1T220825Y0309.csv,31,135246,136720,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131452_BM4A1NE1T220825Y0309.csv,32,150120,153446,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131452_BM4A1NE1T220825Y0309.csv,33,153589,156915,False,,,,,,,,,,,,,,
131452_BM4A1NE1T220825Y0309.csv,34,167411,170738,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131452_BM4A1NE1T220825Y0309.csv,35,170885,174211,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,1,9352,13345,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,2,13529,17521,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,3,17668,21661,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,4,42401,45728,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,5,45908,49234,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,6,49389,52715,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,7,63442,64916,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,8,65063,66537,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,9,66686,68160,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,10,68321,69795,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,11,80294,81769,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,12,81921,83395,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,13,83540,85014,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,14,85162,86636,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,15,86798,88272,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,16,88417,89891,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,17,101544,103018,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,18,103170,104645,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,19,104794,106268,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,20,106424,107898,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,21,108077,109552,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,22,109702,111176,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,23,122257,123731,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,24,123892,125366,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,25,125511,126985,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,26,127132,128606,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,27,128749,130223,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,28,130368,131842,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131044_BM4A1NE1T220825Y0305.csv,29,132018,133492,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,30,133645,135119,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,31,135264,136738,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,32,148194,151520,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,33,151681,155007,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,34,165809,169136,False,,,,,,,,,,,,,,
131044_BM4A1NE1T220825Y0305.csv,35,169292,172618,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,1,10056,14049,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,2,14232,18225,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,3,18372,22364,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,4,40791,44117,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,5,44300,47626,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,6,47781,51107,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,7,62948,64422,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,8,64567,66041,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,9,66189,67663,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,10,67825,69299,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,11,80837,82312,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,12,82464,83938,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,13,84086,85560,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,14,85708,87182,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,15,87341,88815,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,16,88960,90434,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,17,101817,103291,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,18,103443,104917,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,19,105067,106541,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,20,106701,108175,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,3.0,False
131115_BM4A2NE1T220825Y0305.csv,21,108354,109829,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,22,109979,111453,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,23,122717,124191,True,0.0,False,1.0,True,2.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,24,124344,125818,True,0.0,False,1.0,True,3.0,False,3.0,False,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,25,125980,127455,True,1.0,True,1.0,True,2.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,26,127599,129073,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,27,129216,130690,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,28,130835,132309,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,29,132485,133959,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,30,134112,135586,True,0.0,False,1.0,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,31,135731,137205,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,32,148832,152158,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131115_BM4A2NE1T220825Y0305.csv,33,152320,155646,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,34,167438,170764,False,,,,,,,,,,,,,,
131115_BM4A2NE1T220825Y0305.csv,35,170922,174248,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,1,10102,14094,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,2,14277,18269,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,3,18416,22409,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,4,41956,45282,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,5,45467,48793,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,6,48947,52273,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,7,63049,64523,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,8,64670,66144,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,9,66293,67767,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,10,67910,69384,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,11,83260,84735,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,12,84891,86365,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,13,86507,87981,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,14,88129,89603,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,15,89765,91239,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,16,91383,92858,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,17,103738,105212,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,18,105365,106839,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,19,106987,108461,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,20,108622,110096,True,3.0,False,1.0,True,3.0,False,3.0,False,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,21,110275,111749,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,22,111900,113374,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,23,124449,125923,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,24,126069,127543,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,25,127688,129162,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,26,129310,130784,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,27,130926,132401,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,28,132561,134035,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,29,134211,135685,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,30,135839,137313,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,31,137458,138932,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,32,151188,154514,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,33,154657,157983,False,,,,,,,,,,,,,,
131421_BM4A2NE1T220825Y0308.csv,34,167850,171176,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131421_BM4A2NE1T220825Y0308.csv,35,171333,174659,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,1,8493,12485,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,2,12669,16662,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,3,16809,20801,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,4,39508,42834,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,5,43016,46342,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,6,46497,49823,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,7,63143,64617,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,8,64764,66238,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,9,66386,67860,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,10,68021,69495,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,11,82574,84049,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,12,84201,85675,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,13,85820,87294,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,14,87443,88917,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,15,89078,90552,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,16,90697,92171,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,17,104008,105482,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,18,105633,107108,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,19,107257,108731,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,20,108891,110365,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,21,110544,112018,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,22,112169,113643,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,23,123932,125406,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,24,125555,127029,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,25,127174,128648,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,26,128796,130270,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,27,130412,131886,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,28,132031,133505,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,29,133682,135156,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,30,135309,136783,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,31,136927,138401,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,32,149075,152401,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,33,152545,155871,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131350_BM4A1NE1T220825Y0308.csv,34,166218,169544,False,,,,,,,,,,,,,,
131350_BM4A1NE1T220825Y0308.csv,35,169700,173027,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,1,9614,13607,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,2,13799,17792,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,3,17939,21931,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,4,42499,45825,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,5,46005,49332,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,6,49486,52813,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,7,64519,65994,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,8,66141,67616,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,9,67764,69238,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,10,69399,70873,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,11,81999,83473,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,12,83626,85100,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,13,85245,86719,True,1.0,True,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,14,86867,88341,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,15,88503,89977,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,16,90137,91611,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,17,103386,104861,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,18,105012,106487,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,19,106637,108111,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,20,108270,109744,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,21,109923,111398,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,22,111548,113022,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,23,124469,125943,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,24,126096,127570,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,25,127713,129187,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,26,129334,130808,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,27,130950,132424,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,28,132569,134044,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,29,134219,135694,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,30,135849,137324,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,31,137466,138940,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,32,149698,153024,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,33,153187,156513,False,,,,,,,,,,,,,,
131319_BM4A2NE1T220825Y0307.csv,34,166979,170305,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131319_BM4A2NE1T220825Y0307.csv,35,170462,173788,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,1,8476,12469,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,2,12652,16645,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,3,16792,20784,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,4,40625,43952,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,5,44133,47459,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,6,47614,50940,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,7,63499,64973,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,8,65120,66594,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,9,66742,68217,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,10,68378,69852,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,11,81800,83274,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,12,83417,84892,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,13,85036,86510,True,1.0,True,1.0,True,2.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,14,86658,88132,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,15,88275,89749,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,16,89893,91367,True,0.0,False,1.0,True,3.0,False,1.0,True,0.0,False,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,17,102740,104214,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,18,104356,105830,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,19,105979,107453,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,20,107615,109089,True,3.0,False,3.0,False,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,21,109267,110741,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,22,110892,112366,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,23,124671,126145,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,24,126293,127768,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,25,127913,129387,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,26,129534,131008,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,27,131150,132624,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,28,132769,134243,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,29,134420,135894,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,30,136040,137514,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,31,137661,139135,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,32,150733,154059,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,33,154221,157547,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131249_BM4A1NE1T220825Y0307.csv,34,167494,170821,False,,,,,,,,,,,,,,
131249_BM4A1NE1T220825Y0307.csv,35,170977,174303,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131013_BM4A2NE1T220825Y0304.csv,1,9317,13309,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131013_BM4A2NE1T220825Y0304.csv,2,13493,17485,False,,,,,,,,,,,,,,
131013_BM4A2NE1T220825Y0304.csv,3,17632,21625,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131013_BM4A2NE1T220825Y0304.csv,4,40144,43470,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131013_BM4A2NE1T220825Y0304.csv,5,43652,46978,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131013_BM4A2NE1T220825Y0304.csv,6,47132,50458,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
131013_BM4A2NE1T220825Y0304.csv,7,61577,63052,False,,,,,,,,,,,,,,
131013_BM4A2NE1T220825Y0304.csv,8,63199,64673,False,,,,,,,,,,,,,,
